Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 06/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  08:00:00,1526.29075017063,283.484125394046,1132.60749066678,435.669673295168,354.426783173095,779.493624801024,1490.39641304535,748.824813818295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  09:00:00,1105.13607481767,111.768564191268,807.624186583556,248.835702442071,233.851126109314,599.02568770183,1157.00897829807,587.796946579338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  10:00:00,704.653860131037,3.105473346803118E-003,460.985507097888,38.9978758440532,97.4441849184836,414.021391734968,681.306177755682,419.595710688219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  11:00:00,384.391632585014,0.0,163.016096265033,0.0,4.07486557358621,262.839407900859,584.424748639703,286.259781273361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  12:00:00,282.23834099809,0.0,30.0401790939879,0.0,0.0,220.077132021112,484.656585599181,248.615627732419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  13:00:00,183.100704262333,0.0,0.0,2.944854711212378E-003,0.0,165.529431729958,404.757329713359,209.926071819851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  14:00:00,36.1214806233,0.0,0.0,0.0,0.0,46.1540030587357,287.776328251637,152.312157338755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,248.310579734903,133.334054219001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,218.857828718049,119.24246067414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  17:00:00,3.800152574810804E-002,0.0,0.0,0.0,0.0,0.0,247.632165109784,134.080312586275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  18:00:00,6.77040166507668,0.0,5.829205466126888E-002,9.855849358087535E-003,0.0,0.0,291.184985809268,156.026141831123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  19:00:00,1348.77502988538,228.662692789314,973.870224261927,427.395868055567,236.031495805825,670.324955378402,1717.19280455936,868.597628303574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  20:00:00,1636.1890476752,313.289329555159,1190.76576759044,524.48241832664,327.956548956356,820.047281798161,1921.2558894662,970.614115842245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  21:00:00,1779.22346646295,356.741680486942,1305.6554161906,576.076329967192,377.413871994199,887.973255442751,2010.85188238905,1015.22245261273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  08:00:00,1456.73588735265,29.4904939308622,1182.95077321576,155.557369996083,376.498511250256,777.789291310089,1575.17041343837,797.177013930295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  09:00:00,870.945976413172,0.0,694.793366663678,0.0,202.987054480749,466.863350785044,959.85192261573,493.980569729418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  10:00:00,477.665505943079,0.0,431.532319818496,0.0,97.0093757344839,271.70857027728,718.823718544669,371.642860699691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  11:00:00,372.733042853688,0.0,135.755450594988,0.0,5.93727717283279,243.59056916527,457.543740781079,239.599891417506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  12:00:00,173.673812902554,0.0,0.0,0.0,0.0,149.117039647234,343.849940987929,181.530335218989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  13:00:00,61.542641554442,0.0,0.0,0.0,0.0,89.7150191293833,259.042570310628,138.132308466104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  14:00:00,29.6794400947017,0.0,0.0,0.0,0.0,31.3372120225248,249.360464057462,132.628511592877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  15:00:00,35.3498006877271,0.0,0.0,0.0,0.0,0.0,268.290881182193,141.772826524606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  16:00:00,5.85835703867874,0.0,0.0,0.0,0.0,0.0,230.736461237492,122.955077001867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  17:00:00,59.8664730009578,0.0,1.288501515695652E-002,0.0,0.0,0.0,294.154323934721,154.461266215156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  18:00:00,130.618946559659,0.0,57.8859464337119,0.0,6.608144964656923E-004,0.0,391.873266876646,203.090677723862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  19:00:00,1448.23869199259,196.878605221538,1109.24960195291,398.037101009103,298.362003997011,674.395675947571,1834.72573566324,923.660521280523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  20:00:00,1709.54546511192,266.897240232877,1284.24851295533,482.729014789713,370.485694688006,811.842469577978,1994.98060819318,1003.39119175531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  21:00:00,1803.62073454338,297.448714319065,1345.37134384644,515.588520966519,401.087346929289,855.066276235209,2023.39828710309,1017.13826092172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  08:00:00,1641.32961462393,327.595462372056,1251.30367709201,497.6206353258,423.952738776432,746.240238224094,1550.08548383318,778.268253300093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  09:00:00,1525.98197995676,305.094672215641,1166.1682890224,465.736166421955,391.285447167881,718.790973458783,1439.53426369327,728.11058105832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  10:00:00,1225.86059782759,221.437811092252,921.603757924704,356.949608847348,293.761768052559,603.643447502754,1224.37692752287,609.963393611182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  11:00:00,796.766725356744,55.4509639348993,520.374395188928,160.887359432526,117.985840160568,428.835989209787,960.426478361357,463.018292403128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  12:00:00,492.224884397413,1.299911359817602E-002,192.660890828835,68.8975773463581,6.36763229781288,282.48187194377,631.684196623647,324.265308706595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  13:00:00,297.815943793199,0.0,13.8060227839395,32.712390812795,0.0,181.637634936578,463.12095852361,240.32131783963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  14:00:00,188.09450516388,0.0,0.0,6.38086595836373,0.0,90.1215430577695,386.248359149403,202.26041128113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  15:00:00,112.750878935275,0.0,0.0,0.0,0.0,8.48400136751479,334.729209389502,176.974656061847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  16:00:00,127.215416740456,0.0,3.713122488176582E-002,3.3966925620857,0.0,6.374927753370889E-003,359.512413938898,189.863016280258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  17:00:00,200.168548568143,9.334609306754093E-003,40.1261358714616,36.2219138036152,0.0,3.2364396996498,438.419383647916,229.653390484797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  18:00:00,311.950089240458,16.9684433652038,154.954309805585,85.1417096147639,1.12786058896157,63.5952384358561,517.533632247297,269.348093542752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  19:00:00,1667.04997753429,359.533259806309,1213.3287334654,563.775623264257,335.370582034681,844.534788705102,1962.89300580585,991.619208082749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  20:00:00,1858.24054392217,411.744236309705,1358.45565687218,627.235066825969,396.737047787178,936.716978844695,2083.19203419188,1051.91319158248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  21:00:00,1936.00765870297,435.768142930627,1423.09338780096,654.65891402248,427.711766714995,972.75875927616,2122.68817562637,1071.60140352295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  08:00:00,1711.43119435801,409.666189369068,1291.74505889547,570.683218252303,433.978140601601,844.647034250996,1612.31506260571,818.913421223162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  09:00:00,1560.05830833249,327.33749270041,1171.42389001326,484.193657942464,382.026525624125,804.927002135693,1513.09486666425,773.643296206534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  10:00:00,1309.1536133329,279.027346750626,976.238092375377,412.865855216212,312.117918843061,694.06616461849,1283.33281436859,657.557621451536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  11:00:00,1143.94170438702,242.766151753159,847.770763092294,369.570077984708,262.055348837771,628.627295852925,1156.00246157303,571.374202901615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  12:00:00,957.729812841928,196.713656716569,740.170782532108,288.770045963267,192.030901819122,546.295712537665,1005.35477224747,517.736568934873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  13:00:00,791.1591819256,155.654657789464,580.944236089872,250.247741209777,158.988375062646,469.037608375608,866.875001761388,448.326781290646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  14:00:00,662.619302786412,123.831452203662,477.844253658457,208.161004727122,123.68278800882,406.873978465926,757.349540596247,393.342064923008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  15:00:00,630.465269694221,117.124910902226,457.173725541873,199.293421802635,116.975454385341,393.371516972663,733.845457083729,381.411711219472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  16:00:00,615.018575685299,114.762675940709,450.260308773381,196.113408202865,115.596695609153,386.561040327033,724.08513044099,376.380576788643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  17:00:00,594.440390399916,113.528294859003,442.144860002884,192.089238221342,116.838951231264,370.060138215943,693.889963363219,361.15097450952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  18:00:00,557.304703538827,111.964848810726,433.552252220363,188.171818134987,117.17582986457,337.866361619271,666.777806747483,347.460501658517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  19:00:00,1862.2066580363,435.251016011783,1431.39680933685,640.460338434975,447.57262224668,1087.16291948873,2045.79707118154,1036.47276878022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  20:00:00,2063.45646295114,490.09384313199,1586.93649885167,709.411070330324,510.264566800307,1188.67134483504,2199.26242496662,1113.3514104171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  21:00:00,2166.68651127191,520.14787095291,1670.47952864492,746.234462793184,545.386857386437,1239.72151160547,2273.61911729214,1150.36420402732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  08:00:00,1411.57303087666,38.7101746976328,1117.29343943037,157.632452866564,337.68842065346,641.379788301666,1574.53629482425,779.143886536113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  09:00:00,521.439845317952,0.0,403.446882721831,0.0,86.362835952834,145.508932622138,655.775650305961,326.459827735424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  10:00:00,220.196042689418,0.0,118.078933437468,0.0,0.0,53.2283300858053,304.947573869472,151.633180815189,0.0,168.520829371485,0.0,0.0,0.0,0.0,0.0,0.0 
 06/19  11:00:00,2.83412926904282,0.0,0.0,0.0,0.0,0.0,110.182198002463,54.0022418521141,0.0,261.197704801484,0.0,42.6646049119731,0.0,0.0,0.0,0.0 
 06/19  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.379106475295,0.0,34.1132509401624,0.0,0.0,0.0,0.0 
 06/19  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.385501795611,0.0,0.0,7.50369071688624,0.0,0.0,0.0 
