Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 01/06  19:00:00,3074.2924825601,863.041263756518,2446.71311700212,1167.50019771363,789.477928228992,1560.41314728238,3229.81653144554,1633.08711600723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  20:00:00,3183.84385844907,884.878676191879,2525.90312148063,1196.78371866676,821.975011599893,1613.83730482789,3310.07719705161,1673.42394209306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  21:00:00,3328.00764124837,918.19062932622,2636.61130947429,1241.02906711985,865.777540613922,1693.0278423121,3428.25076124722,1732.36303391338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  08:00:00,4035.79477844297,1209.6889448494,3046.12568166941,1523.71376250134,1061.28910952037,1859.29400156664,3578.46474893029,1825.18009018911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  09:00:00,3737.42289736435,1063.78465414444,2420.94914149071,1370.36701729324,694.752311506653,1705.66125059121,3353.66869086878,1718.27840426061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  10:00:00,3266.86730165327,917.33107573262,1909.29068587528,1190.0775113786,478.743319503785,1443.48006370961,2972.93167313327,1522.67056739841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  11:00:00,2905.46322973664,803.365441965043,1645.73436309499,1052.96065760298,387.443535127829,1226.14589755935,2701.85545668428,1384.19014911892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  12:00:00,2664.32346527877,726.903150303775,1601.15555342918,961.46226464939,403.461901585166,1055.84085477702,2519.39527489726,1290.71634790662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  13:00:00,2391.71494883169,654.242029928604,1547.0680898994,872.932737802919,411.688882927288,888.063243164024,2330.32633021526,1194.05148087056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  14:00:00,2059.45133018195,597.525109089087,1448.72069693312,804.110500660645,385.678696780281,802.145038558738,2187.43777957369,1120.45067227272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  15:00:00,1637.13466828935,532.535202076353,1296.49260983536,718.741486183299,342.654022912358,712.839928002687,1960.77455990818,1004.97795863152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  16:00:00,1565.24220437977,507.28301937778,1241.74471553379,679.919282951844,339.690129918366,678.454625913822,1819.98336448048,932.666254378282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  17:00:00,1746.57875356016,529.329091401069,1315.53950713298,700.558649779931,386.296428519686,719.285932212735,1810.70627131307,926.524223891061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  18:00:00,1786.24701626916,530.971279370541,1336.16071238359,699.060192316135,406.177552359185,730.436127071446,1777.32570951305,908.717052113152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  19:00:00,3056.4682790287,834.261939793379,2303.91968193819,1130.21405103837,723.755396463538,1434.73387317373,3142.69724357369,1589.7650594746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  20:00:00,3175.37429591851,861.690181569966,2401.26627723483,1166.63142281868,764.746761835324,1495.13361412441,3238.23619639721,1637.69632086602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  21:00:00,3273.85552657247,884.203364718053,2484.32499255094,1196.15815731992,800.257143916112,1555.87120031723,3314.55367781292,1675.22739272761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  08:00:00,3785.60041346126,1098.14683608543,2805.86955516839,1367.17177447972,989.564879861487,1774.86808415235,3204.93756217508,1621.15545140999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  09:00:00,3569.84459127937,985.192100398506,2278.98805513436,1271.95375409655,661.070848381989,1668.57680300336,3129.81914268091,1593.71994074617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  10:00:00,3147.45888693835,857.100363685493,1826.45832031435,1114.15957805723,469.116159601553,1436.32133258603,2797.89318469435,1424.83463881417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  11:00:00,2850.71294227435,765.546508107716,1643.97131076427,1006.68049003026,409.07381522936,1272.56400833195,2603.72548579106,1326.36915452708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  12:00:00,2612.39673839651,693.483449066268,1590.363756246,921.20650732306,415.364452617838,1120.30954209423,2439.30247078425,1243.12419774886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  13:00:00,2365.41205030163,629.892262471107,1536.66959416055,842.291614114405,420.751995510559,957.470021396255,2261.48734288742,1153.1430045112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  14:00:00,2049.43033261325,585.860636959579,1459.99412508939,788.758448449083,400.980632940011,850.329244415213,2147.41174510879,1094.90592641406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  15:00:00,1615.86092514222,536.295046752075,1347.1627486188,724.406823308514,369.141756476493,761.869200116272,1981.50047271487,1010.648647127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  16:00:00,1329.51504176379,509.084899530641,1283.08842805205,684.078902180702,360.842773111573,644.965840105062,1837.80554362583,937.569701324645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  17:00:00,1597.58148512452,537.820035563445,1369.7939717822,712.253425264071,412.526541159823,723.215438183574,1841.25915074039,938.340460675494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  18:00:00,1785.77712325571,559.25991609245,1443.9288116195,736.196133111317,451.915650911106,772.272967195678,1871.45152480822,952.868989592582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  19:00:00,3104.3261086718,871.454683527355,2433.53140895294,1178.46756032161,777.887173608705,1520.1282508665,3258.9906642753,1645.98566689401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  20:00:00,3235.9861781926,900.740702989735,2534.96402170323,1217.74312306655,818.923093254772,1586.1313080972,3364.23579103249,1698.70091671767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  21:00:00,3348.22416291909,923.912703489739,2617.4885181469,1248.18138267323,853.345972399146,1645.54521610189,3443.8319617184,1738.30782184812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  08:00:00,3739.35803520058,1103.85395245129,2854.78244968932,1369.0063824878,1030.03863506799,1779.03969107338,3164.18525993066,1600.78684421899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  09:00:00,3630.80888173529,1016.94125665029,2491.40692151214,1310.60966012029,776.704798614986,1754.43176234796,3206.67309154514,1632.10638754225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  10:00:00,3194.5523737181,884.207292001893,2105.14126721297,1146.50007048088,626.224458235278,1541.51112035571,2858.06299859721,1455.02702620733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  11:00:00,2930.99116396807,797.285781865886,1825.02751311994,1046.23029258443,500.706172281076,1355.14949530612,2692.3457847805,1370.89820557106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  12:00:00,2674.06808085451,719.671663961387,1723.0537277859,953.253394275331,482.053488569853,1166.04390147117,2506.43152445728,1277.0158077886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  13:00:00,2380.44029390342,642.793502566777,1629.27189198198,858.705883465536,469.12258273848,1033.77131862541,2301.01944150642,1173.31927602247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  14:00:00,2041.47414038979,596.978320011114,1542.50453735073,802.716205919787,444.257121685677,882.558332105764,2179.57280433484,1111.43405002075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  15:00:00,1624.24142984337,553.587442704356,1443.97070177959,747.329580734993,415.259046264189,759.989411290354,2039.63329668387,1040.21592704752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  16:00:00,1281.40265131518,518.116512805891,1351.05229038611,695.893008577033,395.07284820778,669.760846044235,1867.24121949192,952.874225744253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  17:00:00,1514.21080946811,532.520483966991,1384.72100177498,703.857699724693,426.96303129037,718.318892079882,1808.48555495953,922.639251821245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  18:00:00,1653.10206515018,536.484747602691,1407.88412803737,704.930547414349,447.284029488996,747.336460906551,1778.60985208529,907.285446035799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  19:00:00,2877.6175482253,822.152730511103,2317.03548445637,1111.55033853702,743.920018442387,1462.32163885821,3068.11690189458,1551.55304397772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  20:00:00,2927.46357166587,828.80610195167,2344.84603194182,1120.1359289282,757.847903557659,1448.08236269612,3087.30739808153,1561.43889931381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  21:00:00,2976.53954663111,836.293932614465,2374.21547335425,1129.22851910792,772.57184305137,1473.835429714,3105.78976399552,1570.58385038629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  08:00:00,3511.64621017649,1015.90391126992,2659.10210034611,1282.67008526328,931.776774130424,1712.56903309,3097.2326610307,1570.34430099295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  09:00:00,3290.2357686392,920.114004567904,2152.9328167973,1194.96220035076,619.263046335899,1588.88525978801,2980.18067568851,1520.8024987746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  10:00:00,2925.26542914407,806.689060691459,1682.84482125357,1056.00884749779,406.625000295953,1354.2709709348,2692.13753554119,1373.81488593305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  11:00:00,2621.18202859127,712.409365863247,1437.36767777042,941.682470796424,331.560370063899,1133.02271264346,2461.29766119164,1256.95014645758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  12:00:00,2308.60119693998,620.43122182005,1334.3313276953,827.001908642571,314.715110559086,898.191831083335,2204.18258835423,1127.24740422892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  13:00:00,2001.7376890799,543.940099267905,1259.91547372652,728.692113545929,317.536501408004,758.602424151354,1958.24129892807,1003.01562680228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  14:00:00,1759.63431846888,515.951978206581,1233.47614888231,697.622201163191,315.653516319616,623.135259641663,1908.44209280793,976.610051018663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  15:00:00,1290.03513716346,432.02013052951,1019.53264274108,586.604345305985,249.310965088374,476.131334153998,1612.42620474709,826.900528437191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  16:00:00,1361.34253232864,426.899769332013,1018.06078968204,573.651848928635,265.347303473533,505.841079318522,1535.78074038813,786.978150540753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  17:00:00,1615.94463592217,478.41639587877,1176.8016531713,634.630522664996,339.939772736221,606.661655997974,1642.80752150164,839.229206280539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  18:00:00,1705.74749260802,497.848445928088,1246.8353728837,657.293608727447,376.202708402997,642.97314358097,1676.99604932025,855.405353224962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  19:00:00,2962.86522480796,799.093460579475,2204.87354848097,1085.92282947246,689.419907463978,1373.06916251284,3034.30866690786,1533.00886429028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  20:00:00,3023.06797378869,810.027210967193,2255.93585885409,1101.29974000905,712.024583694977,1409.92409365173,3081.28804016903,1556.29355761429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  21:00:00,3063.0084371027,818.320777070711,2291.30426594342,1111.40504107077,729.706333637433,1441.25736320982,3103.45881147878,1566.95699551135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
